step,reference,input,output
469,-1,-1.1632626138329862,-0.5066681311722621
470,-1,-1.3730183866950656,-0.6141370341010541
471,-1,-1.552423468220012,-0.7064846417275048
472,-1,-1.6962726879627397,-0.7855771083279461
473,-1,-1.7994604455167715,-0.8437161741501034
474,-1,-1.8721446800390478,-0.8838208687845797
475,-1,-1.9260200480013003,-0.9129154775339692
476,-1,-1.9670687207298052,-0.9351684750691985
477,-1,-1.9978516362055263,-0.9520529545664642
478,-1,-2.0204981557744617,-0.9645068400419224
479,-1,-2.0371682377611284,-0.9736296183530369
480,1,-1.7651858916530343,-0.9803904919567751
481,1,-0.9617388130243966,-0.701064907252048
482,1,-0.036373499544207516,-0.20494685377792704
483,1,0.6019993932337563,0.18601070701971412
484,1,0.9706260133163026,0.40177391896911074
485,-1,0.9445679185978597,0.5354323301217884
486,-1,0.348382851807064,0.36349872518636955
487,-1,-0.4121503480838386,-0.042005750819262784
488,-1,-0.9319529721895373,-0.3663460215662972
489,-1,-1.2166126929772594,-0.5358281631041407
490,-1,-1.4126625571871627,-0.6358185937794634
491,-1,-1.5818478274224663,-0.7225828763652125
492,-1,-1.7181032658329929,-0.797518825720283
493,-1,-1.8156643164959363,-0.8525778269500413
494,-1,-1.8841764308132476,-0.8904007903598861
495,1,-1.6505780824336256,-0.9178013494504119
496,1,-0.8766342517127964,-0.654420415281657
497,1,0.026525969700896546,-0.17049209103791957
498,1,0.648609491954162,0.2114911644019214
499,1,1.005280380449235,0.4207098923426543
500,1,1.2547058828577216,0.5495216382092448
501,1,1.464568794246394,0.6583359893312191
502,1,1.6313317209532727,0.7500057692789462
503,1,1.751334847337438,0.8174068350032153
504,1,1.8363652790295102,0.8642695719320304
505,1,1.8994219187558334,0.8983693843637405
506,1,1.9473282298958754,0.9243671200736151
507,1,1.9832089141714677,0.9440426428968117
508,1,2.0096301214131356,0.9585634802158771
509,1,2.0290977610485936,0.9692162254561087
510,1,2.043568564009437,0.9771130179286888
511,1,2.054356254571343,0.9830069357644289
512,1,2.0623715907506135,0.9873940254750881
513,1,2.0683112171493194,0.9906452407705701
514,1,2.0727156282551955,0.993054019628126
515,-1,1.7916117890517849,0.9948423847631256
516,-1,0.9813514485271084,0.7117963331499583
517,-1,0.05092130885577191,0.21290525397518847
518,-1,-0.5912018168703753,-0.18010588341903527
519,-1,-0.9626078407558465,-0.39738913325611264
520,-1,-1.2229894186747354,-0.5321760924929932
521,-1,-1.4410291169108418,-0.6454565184289611
522,-1,-1.6138691401429175,-0.740453123744152
523,-1,-1.7383735221640362,-0.8103186137878771
524,-1,-1.8267407399796476,-0.8590062246625488
525,-1,-1.8922759037373613,-0.8944609086136642
526,-1,-1.942023830235473,-0.9214657359533007
527,-1,-1.9792716855281962,-0.9418891750911241
528,-1,-2.0067073546935914,-0.9569649481363863
529,-1,-2.026927936110863,-0.968029487220517
530,1,-1.7575827674899964,-0.9762320049860852
531,1,-0.9560950819392195,-0.6979779292050206
532,1,-0.03218437052357327,-0.20265561182858538
533,1,0.6051091570987106,0.18771151505537956
534,1,0.9729346548455118,0.40303658140288945
535,-1,0.9462817649179197,0.5363697050463135
536,-1,0.3496550931931415,0.3641945717434303
537,-1,-0.4112059230792722,-0.04148920717005589
538,-1,-0.9312518811825445,-0.3659625695118646
539,-1,-1.2160922364513884,-0.5355435058380428
540,1,-1.127901198033035,-0.6356072785107774
541,1,-0.4844955871557278,-0.4380510081513447
542,1,0.31140922941270655,-0.013149446257743315
543,1,0.8572551773682651,0.3255049797447152
544,1,1.1611020213117222,0.5054864425060115
545,-1,1.0870394438130162,0.6132597696806259
